dataset,scale,seed,raw_uniform_distance,normalized_uniform_distance,raw_weighted_distance,raw_uniform_dot,normalized_uniform_dot,qa_normalized_distance_dot_mismatch,h_base,magnitude,reliability,primitive
coil2000,robust_quantile,10,0.6446736644401024,0.6468926553672316,0.6317308129231608,0.5800427136820102,0.6468926553672316,0,5.725465390433287,-0.002218990927129183,-0.012942851516941634,0.06463095075809222
coil2000,robust_quantile,11,0.6718785724678348,0.6660015381097878,0.6552815364469664,0.5449585333915321,0.6660015381097878,0,5.428223030276428,0.005877034358046984,-0.016597036020868372,0.12692003907630267
coil2000,robust_quantile,12,0.639231078904992,0.6441626409017713,0.6133252818035426,0.5594605475040257,0.6441626409017713,0,7.5215557501812285,-0.0049315619967793545,-0.025905797101449357,0.07977053140096624
coil2000,robust_quantile,13,0.6911172161172161,0.6865384615384615,0.6893772893772894,0.5804945054945054,0.6865384615384615,0,5.579135938119875,0.0045787545787545625,-0.0017399267399267337,0.11062271062271067
coil2000,robust_quantile,14,0.6812053271039902,0.6642629527594043,0.6977858747952823,0.6093605189990732,0.6642629527594043,0,5.5791574224102485,0.016942374344585898,0.016580547691292136,0.071844808104917
coil2000,robust_quantile,15,0.6987966305655836,0.6697352587244284,0.6668170878459687,0.6058363417569194,0.6697352587244284,0,5.916774192713622,0.029061371841155204,-0.031979542719614895,0.09296028880866425
coil2000,robust_quantile,16,0.6372669983416253,0.6314892205638474,0.635396351575456,0.5553167495854063,0.6314892205638474,0,6.123470049120567,0.005777777777777882,-0.001870646766169215,0.08195024875621892
coil2000,robust_quantile,17,0.6850355260681348,0.6749188311688312,0.6474331827592696,0.5804571334462638,0.6749188311688312,0,6.827683826050543,0.010116694899303558,-0.03760234330886514,0.10457839262187096
coil2000,robust_quantile,18,0.6738912700867541,0.6539039370774602,0.6780448647135935,0.6026541764246682,0.6539039370774602,0,6.139863723500789,0.019987333009293895,0.004153594626839396,0.07123709366208586
coil2000,robust_quantile,19,0.6614128487962746,0.6569042825203504,0.6408649035907952,0.5837728670775844,0.6569042825203504,0,5.450372262875674,0.0045085662759242195,-0.020547945205479423,0.07763998171869024
coil2000,standardized,0,0.6722109249000772,0.6572891101605778,0.6744337704228315,0.6572891101605778,0.6572891101605778,0,1.8229717918599821,0.014921814739499384,0.002222845522754313,0.014921814739499384
